time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2024-05-02 19:37:44.083 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1391013688,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,132160848, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:38:44.085 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390997304,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,132757872, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:39:44.086 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390964536,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,133809280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:40:44.088 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390915384,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,135100128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:41:44.090 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390903096,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,136747456, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:42:44.091 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390878520,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,137960224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:43:44.093 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390870328,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,138274152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:44:44.094 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390845752,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,139596320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:45:44.096 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390808888,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,140770456, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:46:44.097 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390796600,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,142105064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:47:44.098 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390780216,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,143190296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:48:44.100 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390763832,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,146650424, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:49:44.101 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390743352,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,148194608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:50:44.103 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390694200,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,149202816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:51:44.105 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390677816,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,150132048, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:52:44.106 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390661432,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,151042984, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:53:44.108 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390649144,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,152011944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:54:44.109 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390624568,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,153462808, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:55:44.111 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390681912,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,154422160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:56:44.112 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390669624,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,155985104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:57:44.114 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390661432,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,158419080, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:58:44.116 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390645048,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,159016064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 19:59:44.118 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390616376,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,159613144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:00:44.119 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390587704,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,161319360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:01:44.121 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390579512,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,162248504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:02:44.122 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390534456,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,163648000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:03:44.124 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390526264,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,164245120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:04:44.126 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390509880,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,165567088, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:05:44.128 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390444344,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,166554792, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:06:44.130 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390427960,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,167834560, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:07:44.131 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390419768,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,168800480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:08:44.133 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390403384,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,171019408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:09:44.134 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390350136,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,171787488, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:10:44.136 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390309176,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,172668408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:11:44.137 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390292792,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,173266480, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:12:44.139 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390280504,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,174905344, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
2024-05-02 20:13:44.140 UTC, , , , , , , , , ,125,3318725,172200,672, ,37, ,12, , , , , , , , , ,37,7, , , ,24,14,23, , , , , , , , , , , ,1, , , ,3318725,357485,8, ,357115, , , , ,358053,1390264120,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,358053,1714676923386,,, , , , , , , , , ,3145728,358023,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,175954976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , 
